si_lat,si_lon,uj_lat,uj_lon,Z1,Z2
37.864767,-122.302741,37.84142,-122.2619,43.12903225806452,8.154897096774194
37.8712,-87.46375,37.92006,-87.42262,39.14634146341464,9.050553225806452
37.936013,-122.026154,37.90067,-121.99743,31.967741935483872,8.670966774193548
37.950741,-121.268523,37.94148,-121.29797,65.03225806451613,11.98055064516129
37.9604,-122.356811,37.94576,-122.29966,38.12903225806452,9.539810967741936
37.962069,-119.120278,37.93309,-119.16209,7.363636363636363,0.940484741935484
37.97231,-122.520004,38.02015,-122.46995,28.870967741935484,8.352927741935485
37.974436,-87.532289,37.93139,-87.55943,38.8,9.56840129032258
38.013333,-87.577222,38.03932,-87.54514,32.41463414634146,9.389975806451613
38.06091,-85.89804,38.1078,-85.87042,41.67741935483871,8.453387419354838
38.06503,-84.49761,38.07463,-84.48539,36.5,8.368406774193549
38.07657,-78.50397,38.0303,-78.481,25.0,8.427860967741935
38.082155,-88.624943,38.12426,-88.64273,36.0,7.801962258064516
38.102507,-122.237976,38.07988,-122.20499,46.5,10.656338387096774
38.167523,-86.983214,38.20865,-86.96702,38.7,8.537789032258065
38.176278,-89.788459,38.19875,-89.74278,30.161290322580644,8.392282258064517
38.182435,-85.574361,38.18862,-85.57949,44.125,9.255652580645162
38.1936,-85.7119,38.20214,-85.7165,44.3125,10.771841612903229
38.20185,-120.680277,38.18777,-120.66864,33.09090909090909,3.574678935483871
38.22876,-85.65452,38.20214,-85.7165,40.4390243902439,10.771841612903229
38.23158,-85.82678,38.2155,-85.85355,44.85714285714285,9.576529677419352
38.23887,-82.9881,38.22268,-82.92336,21.8,5.798546451612904
38.276099,-104.597613,38.28926,-104.54389,21.25,4.108183870967742
38.277719,-85.740111,38.30983,-85.69937,41.7,9.210308064516129
38.278849,-122.275024,38.28859,-122.28071,33.25806451612903,6.872762903225807
38.346258,-81.621161,38.38643,-81.62811,32.07692307692308,8.216344516129032
38.366183,-81.693717,38.38643,-81.62811,29.6,8.216344516129032
38.391799,-86.929668,38.42437,-86.93649,46.0,9.10286129032258
38.393822,-85.664118,38.41751,-85.68219,36.5,8.408632580645163
38.403765,-122.818294,38.40691,-122.75626,29.483870967741936,7.057007741935484
38.410242,-82.432436,38.38601,-82.47026,28.09090909090909,8.762434193548389
38.448672,-90.395904,38.45646,-90.4114,28.0,10.619743548387095
38.45934,-82.64041,38.40321,-82.60698,31.38235294117647,8.412103548387098
38.47753,-78.81952,38.52091,-78.77625,26.9,6.831826451612903
38.494475,-121.211131,38.5221,-121.21363,31.580645161290324,9.27767277419355
38.508075,-82.659241,38.52744,-82.72209,21.75,7.344796774193549
38.542551,-90.263711,38.55674,-90.26292,38.74193548387097,11.515033225806452
38.56844,-121.49311,38.56925,-121.518,47.2,17.58796548387097
38.587525,-76.141006,38.63474,-76.18682,22.806451612903224,6.059148387096774
38.593322,-121.503795,38.56925,-121.518,51.5,17.58796548387097
38.612034,-90.160477,38.65684,-90.11404,39.0,10.908709032258065
38.613779,-121.368014,38.5981,-121.38416,48.30303030303031,18.330914193548388
38.63114,-90.28115,38.66497,-90.25263,39.2258064516129,12.351052903225806
38.650329,-90.350313,38.67294,-90.39126,37.47222222222222,12.61718258064516
38.6539,-75.6106,38.64046,-75.61401,32.516129032258064,6.919286451612903
38.656429,-90.198348,38.66497,-90.25263,42.395348837209305,12.351052903225806
38.656479,-90.189868,38.66497,-90.25263,36.80645161290322,12.351052903225806
38.66121,-121.73269,38.6448,-121.68896,52.333333333333336,11.649481935483871
38.683304,-121.164457,38.65533,-121.11616,33.82258064516129,9.70667929032258
38.700632,-90.144763,38.65684,-90.11404,41.2,10.908709032258065
38.704534,-90.139675,38.65684,-90.11404,39.5,10.908709032258065
38.74643,-121.26498,38.73148,-121.2869,27.857142857142858,14.145291032258063
38.754599,-82.91701,38.77555,-82.95351,25.857142857142858,7.14551
38.75961,-94.57983,38.72649,-94.56522,24.32258064516129,8.344966451612903
38.76835,-77.18347,38.80334,-77.13624,37.67741935483871,10.45442129032258
38.770081,-99.763424,38.72035,-99.71289,16.3,5.793655161290323
38.77335,-77.10468,38.80334,-77.13624,28.580645161290324,10.45442129032258
38.838575,-94.746424,38.83781,-94.70077,22.807692307692307,9.299718709677418
38.848014,-104.828564,38.81153,-104.87924,18.29032258064516,2.0519540967741934
38.8577,-77.05922,38.90929,-77.106,30.5,10.309434193548388
38.860669,-90.105851,38.87327,-90.09293,39.77777777777778,9.642061290322582
38.875161,-77.012816,38.88564,-76.96989,25.90322580645161,10.624988387096774
38.8764,-107.6023,38.92666,-107.55656,19.41935483870968,2.764633225806452
38.89477,-76.953426,38.88564,-76.96989,31.12903225806452,10.624988387096774
38.895572,-76.958072,38.88564,-76.96989,27.32258064516129,10.624988387096774
38.897557,-119.732507,38.93221,-119.76976,31.451612903225808,2.7331947741935485
38.903085,-90.143168,38.87327,-90.09293,38.2,9.642061290322582
38.921847,-77.013178,38.88564,-76.96989,27.151515151515152,10.624988387096774
38.93568,-121.09959,38.89324,-121.05474,31.26923076923077,5.503011935483871
38.974457,-94.687013,38.94631,-94.69724,31.33333333333333,9.723417096774194
38.985477,-86.990419,38.97566,-86.9981,38.9,8.336180322580644
38.986672,-75.5568,38.95704,-75.51638,29.58620689655172,6.726257741935484
39.01893,-122.91333,39.0624,-122.85659,12.8,3.694078096774193
39.021221,-122.281803,39.07868,-122.28059,26.285714285714285,3.3683228387096773
39.021881,-84.47445,39.057,-84.45116,41.22857142857143,9.936113225806452
39.024265,-95.711275,39.07,-95.67194,39.483870967741936,8.237421935483871
39.02473,-77.48925,38.97928,-77.51483,28.7,9.879876129032258
39.044992,-87.258969,38.99917,-87.27571,42.2,8.293727096774195
39.047911,-94.450513,39.04896,-94.41428,32.55172413793103,11.673202258064515
39.055277,-76.878333,39.09743,-76.90874,26.53333333333333,9.696118387096774
39.063798,-108.561173,39.0499,-108.56064,44.888888888888886,4.270896774193548
39.101439,-90.344494,39.1059,-90.35061,35.83870967741935,8.333940645161292
39.104686,-94.57079,39.05197,-94.55399,30.29032258064516,11.660651935483871
39.10492,-84.55117,39.07185,-84.58962,41.0,9.894301612903226
39.114313,-77.106876,39.12115,-77.04523,24.451612903225808,9.483782903225809
39.117219,-94.635605,39.1633,-94.69014,32.55882352941177,9.303866774193548
39.12886,-84.50404,39.16449,-84.43189,39.78260869565217,10.15132129032258
39.138773,-121.618549,39.12118,-121.5696,45.689655172413794,13.96027
39.14313,-76.84611,39.20332,-76.87804,28.193548387096776,9.422766451612905
39.1447,-119.7661,39.16939,-119.70356,27.52777777777778,4.163322322580646
39.146025,-84.538375,39.17937,-84.57056,44.97222222222222,9.808129354838709
39.15047,-123.20655,39.20929,-123.20409,40.16129032258065,3.5773386451612903
39.155,-75.518056,39.16804,-75.45081,24.6,7.054702580645161
39.159383,-86.504762,39.15479,-86.55002,31.07692307692308,8.95968870967742
39.18919,-121.99887,39.13798,-122.0115,31.4,6.143391548387096
39.19433,-84.478974,39.16449,-84.43189,39.23076923076923,10.15132129032258
39.233477,-121.055608,39.23588,-121.02947,28.058823529411764,3.024820612903226
39.237457,-85.891332,39.19818,-85.83833,27.483870967741936,8.90537129032258
39.278117,-80.34225,39.30239,-80.28593,28.444444444444443,7.998670967741935
39.2787,-84.36625,39.27198,-84.41256,38.03225806451613,10.002991935483871
39.28102,-78.08157,39.30517,-78.14039,28.53333333333333,7.0538816129032265
39.297733,-76.604603,39.26114,-76.57375,31.4390243902439,10.317322903225808
39.303174,-94.377014,39.26593,-94.40631,29.0,10.258582903225808
39.305021,-75.797317,39.34942,-75.8271,25.90322580645161,7.073368709677419
39.310833,-76.474444,39.34262,-76.40567,35.4,8.58896129032258
39.323533,-81.552367,39.36749,-81.55379,32.77777777777778,8.587894838709678
39.32783,-120.184592,39.29824,-120.18058,25.7,1.947140483870968
39.33839,-84.5666,39.28688,-84.55145,42.2,9.399829677419357
39.36326,-74.431,39.30134,-74.39766,24.1,5.532092580645161
39.399837,-119.739606,39.37969,-119.77299,19.64516129032258,3.150486870967742
39.410191,-76.296946,39.42387,-76.2372,28.677419354838708,7.784843870967742
39.41174,-123.35264,39.41737,-123.284,35.035714285714285,2.196754580645161
39.422273,-75.025204,39.43294,-75.07862,29.166666666666668,7.63296935483871
39.43806,-108.02611,39.42685,-108.05665,14.806451612903226,2.5511812258064515
39.442165,-81.908827,39.42183,-81.96919,33.8,6.438239032258064
39.448105,-77.963845,39.49504,-77.94481,34.0,11.039438387096771
39.460478,-76.633543,39.4969,-76.64816,30.484848484848484,7.851300967741936
39.464872,-74.448736,39.4332,-74.49926,25.70731707317073,7.0095858064516126
39.472436,-84.394952,39.48696,-84.37373,49.8,10.085271935483872
39.478686,-84.397112,39.48696,-84.37373,46.55555555555556,10.085271935483872
39.479822,-84.409617,39.48696,-84.37373,44.11111111111112,10.085271935483872
39.481483,-80.134667,39.49579,-80.09623,29.33333333333333,6.823381935483871
39.485987,-87.401312,39.44237,-87.35541,34.611111111111114,8.999415161290322
39.49072,-84.36374,39.48696,-84.37373,44.8,10.085271935483872
39.525083,-119.807717,39.48482,-119.80786,29.58333333333333,4.771182258064516
39.534488,-105.070358,39.55877,-105.1048,16.76923076923077,4.140685483870969
39.540917,-119.746761,39.5117,-119.67159,40.903225806451616,3.554318096774194
39.5513,-75.732,39.56059,-75.7621,30.8125,8.161476774193549
39.564178,-77.720244,39.57849,-77.77778,29.64516129032258,8.943974516129034
39.57768,-75.6036,39.53538,-75.62521,26.93548387096774,7.934405483870967
39.604399,-105.019526,39.56836,-104.96458,19.6,6.774099677419354
39.621434,-119.71877,39.61686,-119.70638,19.4,3.905022903225807
39.63551,-109.43128,39.62421,-109.3667,2.290322580645161,1.3588732258064515
39.649367,-79.920867,39.68887,-79.90547,28.0,7.656693870967741
39.691962,-75.761299,39.66616,-75.72945,31.6,8.390874193548386
39.702982,-75.864771,39.69125,-75.86664,25.580645161290324,7.605411935483871
39.70595,-79.012,39.67061,-79.04807,25.161290322580644,5.232888064516128
39.73217,-105.0153,39.78457,-104.9893,36.096774193548384,10.52936258064516
39.738578,-104.939925,39.78457,-104.9893,29.774193548387096,10.52936258064516
39.739444,-75.558056,39.74644,-75.55942,33.66101694915254,8.635572258064517
39.741694,-94.858584,39.70846,-94.81324,36.32203389830509,9.29057935483871
39.744993,-86.166464,39.77615,-86.17226,46.5,10.14572870967742
39.751184,-104.987625,39.78457,-104.9893,32.01538461538462,10.52936258064516
39.755969,-84.198674,39.7942,-84.17517,40.36486486486486,9.538396774193547
39.758855,-86.115415,39.77615,-86.17226,43.4,10.14572870967742
39.761111,-75.491944,39.74644,-75.55942,29.77777777777778,8.635572258064517
39.76168,-121.84047,39.74848,-121.79578,44.51851851851852,7.399700419354839
39.774979,-86.12202,39.77615,-86.17226,43.7,10.14572870967742
39.77949,-105.00518,39.78457,-104.9893,32.8780487804878,10.52936258064516
39.7861,-104.9886,39.78457,-104.9893,45.80645161290322,10.52936258064516
39.787933,-86.13088,39.77615,-86.17226,48.82051282051282,10.14572870967742
39.788903,-86.214628,39.77615,-86.17226,39.97826086956522,10.14572870967742
39.800339,-75.212119,39.80082,-75.25172,26.7,8.992026129032258
39.80933,-80.26567,39.85572,-80.29565,23.86206896551724,6.098660967741936
39.810833,-86.114444,39.77615,-86.17226,37.80487804878049,10.14572870967742
39.81336,-120.47069,39.79551,-120.49545,87.9090909090909,3.1175914516129035
39.818715,-75.413973,39.82646,-75.38899,27.41935483870968,9.368762903225806
39.82835,-104.93836,39.78457,-104.9893,39.94444444444444,10.52936258064516
39.831921,-89.644164,39.83012,-89.71455,38.81481481481482,9.46000612903226
39.834461,-75.768242,39.90244,-75.80144,35.94285714285714,7.763907741935484
39.835556,-75.3725,39.82646,-75.38899,53.66666666666666,9.368762903225806
39.83562,-84.720524,39.85393,-84.735,36.97560975609756,8.170108064516128
39.866834,-88.925594,39.88305,-88.85741,43.935483870967744,11.844779032258064
39.915961,-80.733858,39.91449,-80.71295,39.2,7.901038709677419
39.917663,-79.805499,39.90208,-79.85256,24.41935483870968,6.921106774193548
39.92002,-77.30968,39.93335,-77.24382,30.0,6.84997129032258
39.922867,-75.186921,39.90624,-75.21819,30.25925925925926,10.314386129032258
39.928531,-82.980105,39.88129,-83.01527,45.1,10.123523548387096
39.928804,-86.078775,39.8709,-86.01506,51.7,9.339564838709675
39.92882,-83.80949,39.97812,-83.85492,40.47368421052632,8.761436451612903
39.934559,-75.125219,39.8804,-75.08081,39.27906976744186,9.455299677419356
39.939567,-120.944376,39.92112,-120.9782,62.11764705882353,2.420838225806452
39.960048,-75.142614,40.01165,-75.18455,27.724137931034484,9.984023870967745
39.960884,-85.939546,39.97862,-85.99799,35.096774193548384,9.473237096774191
39.965278,-76.699444,39.94425,-76.66044,30.61290322580645,8.919984838709677
39.9679,-80.7464,39.91449,-80.71295,34.0,7.901038709677419
39.988842,-75.207205,40.01165,-75.18455,33.111111111111114,9.984023870967745
39.989036,-75.050008,39.98577,-75.04698,19.625,9.883485483870968
39.991389,-75.080833,39.98577,-75.04698,35.486486486486484,9.883485483870968
39.994908,-74.170447,40.03738,-74.15343,24.35483870967742,7.660784838709677
40.002707,-82.994424,39.98853,-82.99355,41.3,10.499262258064515
40.009544,-85.52347,40.04622,-85.55872,39.6,7.993019677419356
40.021097,-105.263382,39.98132,-105.29632,22.4,2.632039806451613
40.043833,-76.1124,40.05793,-76.04453,42.14516129032258,8.395484193548388
40.046667,-76.283333,40.10722,-76.32078,35.828125,9.22402193548387
40.05278,-88.37251,40.06923,-88.40834,37.29268292682927,8.856884838709677
40.054171,-74.985166,40.09113,-75.01305,34.333333333333336,9.577042258064516
40.086944,-108.761389,40.12624,-108.74068,30.483870967741936,2.08375164516129
40.0877,-82.959773,40.09575,-82.97178,45.8,10.01410064516129
40.11107,-83.065415,40.11235,-83.11198,46.375,9.664244516129031
40.112222,-75.309167,40.14281,-75.28868,29.483870967741936,9.07902064516129
40.114876,-80.700972,40.12804,-80.66235,34.666666666666664,8.283118709677419
40.123886,-88.240553,40.16692,-88.25357,38.2,9.75792870967742
40.125703,-85.652184,40.16743,-85.68176,34.964285714285715,8.214693548387098
40.136378,-111.657936,40.13481,-111.61103,32.604651162790695,4.140516451612903
40.146667,-79.902222,40.13558,-79.93874,29.782608695652176,8.94689322580645
40.164576,-105.100856,40.21695,-105.03921,34.09756097560975,8.96949064516129
40.17093,-122.25556,40.2116,-122.2609,25.814814814814813,5.527405193548387
40.199502,-85.387908,40.24776,-85.38198,41.9,8.354049999999999
40.209387,-104.82405,40.23579,-104.75603,35.1,10.503061612903227
40.222411,-74.763167,40.27565,-74.80682,34.65217391304348,8.320354516129033
40.246528,-77.18675,40.25119,-77.15183,39.04918032786885,7.416232903225807
40.246992,-76.846988,40.20385,-76.87443,36.95238095238095,8.580922580645161
40.268963,-80.243995,40.28242,-80.19166,32.51724137931034,8.968257741935483
40.283092,-74.742613,40.27565,-74.80682,30.633333333333333,8.320354516129033
40.294178,-110.009732,40.31587,-110.0658,45.41935483870968,3.790093225806452
40.294341,-79.885331,40.34877,-79.88559,29.2,10.848692258064515
40.304694,-79.505667,40.28709,-79.4664,28.107142857142858,8.196113548387096
40.309722,-78.915,40.30893,-78.88051,40.04651162790697,7.5396932258064515
40.323768,-79.868062,40.34877,-79.88559,42.25373134328358,10.848692258064515
40.332933,-80.933401,40.27333,-80.91678,33.6,7.187001290322581
40.337328,-76.383447,40.34309,-76.39524,34.81967213114754,8.131596774193548
40.341023,-80.596635,40.34155,-80.61145,44.1,8.929483548387097
40.341389,-111.713611,40.34902,-111.65662,40.40909090909091,3.288257741935484
40.3663,-80.6158,40.34155,-80.61145,31.285714285714285,8.929483548387097
40.375644,-80.169943,40.38907,-80.16546,30.1,8.62286193548387
40.38335,-75.9686,40.37481,-75.94688,36.03278688524591,9.033326451612902
40.394651,-80.611813,40.34155,-80.61145,29.58333333333333,8.929483548387097
40.400959,-91.391012,40.35554,-91.37217,42.1,8.898660967741936
40.402328,-79.860973,40.45535,-79.85889,38.22222222222222,10.07439129032258
40.414877,-104.70693,40.452,-104.78034,37.354838709677416,12.561198709677418
40.427372,-80.592318,40.44828,-80.58588,29.8,8.511174193548388
40.431639,-86.8525,40.37774,-86.79472,35.806451612903224,9.559146774193549
40.43743,-79.863572,40.45535,-79.85889,40.064516129032256,10.07439129032258
40.445278,-80.420833,40.42871,-80.44566,38.55172413793103,7.531962580645161
40.462182,-74.429439,40.43325,-74.46125,29.58974358974359,7.850181935483871
40.46471,-109.561472,40.4842,-109.52152,36.70967741935484,3.3713929032258068
40.46542,-79.960757,40.47562,-79.99899,41.25757575757576,10.099176129032257
40.481347,-86.109688,40.42257,-86.07062,28.967741935483872,8.732284516129033
40.496392,-112.036298,40.5279,-111.98424,26.548387096774192,4.726117419354838
40.499767,-80.071337,40.49571,-80.13918,38.19512195121951,8.946411290322581
40.515262,-74.806671,40.51244,-74.87628,31.032258064516128,7.825526129032258
40.518735,-88.996896,40.55072,-89.06518,42.32258064516129,9.31381258064516
40.535278,-78.370833,40.56244,-78.3757,37.3448275862069,6.581717419354839
40.55013,-122.38092,40.52455,-122.3784,47.4,7.332869032258064
40.571288,-105.079693,40.54118,-105.07704,29.90322580645161,8.817034516129032
40.598056,-111.894167,40.65268,-111.86665,46.89655172413793,5.091263548387097
40.600532,-112.353414,40.59892,-112.28959,35.0188679245283,2.6477442903225805
40.603943,-74.276174,40.61679,-74.25253,27.571428571428573,9.04480870967742
40.606624,-80.021669,40.58221,-79.97243,30.6,8.784911612903226
40.611944,-75.4325,40.61576,-75.43111,35.827586206896555,8.86428
40.617488,-79.727664,40.64799,-79.66482,42.8,7.866239032258064
40.628056,-75.341111,40.59017,-75.29225,31.84,8.012730967741936
40.63307,-74.13719,40.58984,-74.11411,27.3,8.206224193548387
40.64144,-74.208365,40.61679,-74.25253,36.540983606557376,9.04480870967742
40.662878,-111.901188,40.65268,-111.86665,50.67741935483871,5.091263548387097
40.695078,-92.006318,40.712,-92.05984,35.0,8.163902580645162
40.697007,-89.584737,40.69535,-89.62288,38.54838709677419,10.116807741935483
40.712146,-112.111275,40.72399,-112.17243,43.75409836065574,3.3188374193548387
40.71436,-73.99518,40.66774,-73.93996,35.3,11.515779032258065
40.71961,-73.94771,40.66774,-73.93996,29.4,11.515779032258065
40.720989,-74.192892,40.72189,-74.21707,32.87179487179487,8.967412903225807
40.725413,-74.052293,40.6949,-74.07846,31.696969696969692,9.531473225806453
40.73,-73.984,40.66774,-73.93996,32.3,11.515779032258065
40.73614,-73.82153,40.7454,-73.7654,23.440677966101696,9.551025483870967
40.736389,-111.872222,40.75971,-111.88998,48.04347826086956,5.573499677419355
40.739264,-73.817694,40.7454,-73.7654,34.0,9.551025483870967
40.74529,-73.41919,40.79507,-73.45189,24.5,6.992837741935484
40.747796,-80.316442,40.74878,-80.36783,38.706896551724135,7.851621612903226
40.770908,-74.036218,40.79995,-74.04269,24.1,10.201122580645162
40.770944,-84.0539,40.7609,-83.99387,43.0,8.38230741935484
40.77678,-124.17949,40.80853,-124.13103,33.2,4.013536870967742
40.78422,-111.931,40.75971,-111.88998,52.63855421686747,5.573499677419355
40.786804,-81.394153,40.77605,-81.37997,40.13333333333333,9.721592580645162
40.787628,-74.676301,40.80191,-74.63356,23.0,6.303552903225807
40.7997,-73.93432,40.77275,-73.90399,27.33333333333333,12.74229935483871
40.800717,-81.373,40.77605,-81.37997,38.8780487804878,9.721592580645162
40.811389,-77.877028,40.81378,-77.86719,42.83870967741935,7.672040645161291
40.812591,-96.683314,40.81322,-96.64167,27.0,9.881972903225806
40.814183,-79.56475,40.86102,-79.61043,28.258064516129032,6.867277096774194
40.816,-73.902,40.77275,-73.90399,31.846153846153847,12.74229935483871
40.852256,-73.973314,40.90498,-74.00682,28.285714285714285,8.91260935483871
40.85355,-73.96618,40.90498,-74.00682,39.53846153846154,8.91260935483871
40.8679,-73.87809,40.87774,-73.86792,30.8,10.45872806451613
40.902967,-111.884467,40.86674,-111.91337,36.84905660377358,4.946068387096775
40.918381,-74.168092,40.93205,-74.14584,30.714285714285715,8.557106451612905
40.92458,-75.067815,40.88047,-75.05101,32.24390243902439,6.597534193548388
40.942099,-98.364967,40.9145,-98.36372,24.1,8.67332322580645
40.969112,-95.044951,41.01506,-95.05916,33.3,7.27907
41.0604,-81.9239,41.0629,-81.89771,35.189189189189186,8.493895483870968
41.063526,-81.468956,41.00832,-81.47242,38.72727272727273,9.18625258064516
41.08536,-104.52277,41.11887,-104.56732,12.655172413793103,3.513780193548387
41.087862,-81.541532,41.13359,-81.58984,41.66666666666666,8.805217096774193
41.094965,-85.101816,41.0944,-85.09244,45.41935483870968,9.316110645161292
41.09596,-80.65847,41.12749,-80.71397,34.4,9.075420322580646
41.111111,-80.645278,41.12749,-80.71397,42.75,9.075420322580646
41.133294,-95.956103,41.13433,-95.91994,38.32258064516129,9.306109032258064
41.136846,-104.818239,41.10049,-104.85419,9.25,4.426762903225806
41.1644,-81.2352,41.20349,-81.28135,34.25,8.457304838709677
41.169646,-85.629292,41.14973,-85.66365,25.07692307692308,7.864433225806452
41.170833,-73.194722,41.18633,-73.16488,28.944444444444443,7.361031290322581
41.182227,-104.778334,41.21783,-104.72299,6.104166666666667,3.2937747741935484
41.197847,-96.056686,41.24399,-96.06245,31.571428571428573,9.862343870967742
41.206321,-111.975524,41.18775,-111.984,44.92982456140351,5.133812580645161
41.215014,-80.484779,41.21476,-80.54641,34.87096774193548,8.631557096774193
41.221537,-88.190967,41.25717,-88.25853,40.064516129032256,8.876496451612903
41.23172,-80.80116,41.25349,-80.83021,30.390243902439025,8.878847419354837
41.247486,-95.973142,41.24278,-95.91822,29.317073170731707,9.57168258064516
41.264171,-95.896124,41.24278,-95.91822,33.857142857142854,9.57168258064516
41.3014,-72.902871,41.36751,-72.95039,30.49122807017544,6.684641612903225
41.311586,-105.591725,41.2675,-105.59785,17.3,2.153978580645161
41.35362,-72.07882,41.29883,-72.07665,25.0,5.906918064516129
41.39629,-81.818667,41.38376,-81.82597,32.2,8.783302903225808
41.399167,-73.443056,41.34707,-73.40645,35.41935483870968,5.976089032258065
41.400968,-91.067957,41.43126,-91.13831,39.833333333333336,8.420414516129032
41.4069,-91.0616,41.42419,-90.99399,38.5,8.674092258064515
41.419429,-91.070975,41.43126,-91.13831,36.8,8.420414516129032
41.44013,-81.494833,41.45425,-81.51659,37.825,8.970747741935485
41.442778,-75.623056,41.43011,-75.61481,22.9,7.706126451612903
41.446624,-81.662356,41.47255,-81.65922,38.2,9.559734838709678
41.463071,-82.114261,41.41947,-82.11117,34.82608695652174,8.706219999999998
41.471782,-81.656792,41.47255,-81.65922,44.0,9.559734838709678
41.477011,-81.682383,41.47255,-81.65922,36.42105263157895,9.559734838709678
41.492117,-81.678449,41.47255,-81.65922,43.87755102040816,9.559734838709678
41.492707,-112.018863,41.50865,-112.05531,49.320754716981135,3.7503487096774193
41.49511,-71.423705,41.49264,-71.40162,16.129032258064516,5.21623064516129
41.49916,-74.00885,41.45713,-73.96581,24.2,6.272618387096774
41.512077,-90.624044,41.5177,-90.69542,40.354838709677416,9.388713548387097
41.514727,-90.51735,41.51009,-90.55096,38.85714285714285,10.031945806451612
41.526885,-88.116474,41.57042,-88.07252,42.16129032258065,9.541566129032258
41.530011,-90.587611,41.51009,-90.55096,41.58695652173913,10.031945806451612
41.550556,-73.043611,41.50049,-73.05226,31.5,6.349666774193548
41.551211,-96.146175,41.57033,-96.20288,29.571428571428573,8.05858129032258
41.55523,-81.575256,41.57944,-81.63486,32.77777777777778,7.857982903225806
41.573282,-87.406579,41.51511,-87.35194,43.18181818181818,10.778310967741936
41.592536,-109.220852,41.60304,-109.2898,25.6,4.146103225806452
41.594427,-87.495044,41.63435,-87.48082,43.05,14.136602258064515
41.598473,-87.342947,41.62293,-87.33657,38.86666666666667,12.549658387096772
41.603159,-93.643118,41.63356,-93.5902,30.107526881720432,9.923780322580644
41.603517,-93.7479,41.63754,-93.73518,34.5,9.684687096774194
41.606662,-87.304943,41.62293,-87.33657,36.375,12.549658387096772
41.615237,-71.72,41.5526,-71.67998,16.620689655172413,5.361447096774193
41.6175,-87.199167,41.61134,-87.19238,37.64516129032258,14.18111258064516
41.62057,-83.64226,41.60382,-83.68489,37.85714285714285,8.447917096774193
41.635952,-87.442017,41.63435,-87.48082,43.55555555555556,14.136602258064515
41.644067,-83.54616,41.58791,-83.54148,39.3,9.337576451612904
41.644722,-76.939167,41.65101,-76.88477,15.766666666666667,5.291356129032258
41.657155,-85.968446,41.62008,-86.02319,30.483870967741936,8.790769677419355
41.657232,-91.503478,41.66793,-91.5541,44.1578947368421,9.76258193548387
41.670992,-87.732457,41.65668,-87.76945,28.666666666666668,10.829028709677418
41.679867,-83.4785,41.69514,-83.52006,37.77777777777778,9.064986774193548
41.685707,-71.169235,41.67061,-71.1815,28.35483870967742,6.037915161290322
41.687165,-87.539315,41.63435,-87.48082,41.92857142857143,14.136602258064515
41.69666,-86.214722,41.7407,-86.14993,41.333333333333336,9.308836129032258
41.705226,-76.512726,41.70877,-76.56952,32.58064516129032,5.368345483870968
41.707212,-86.891216,41.69539,-86.88804,37.1,9.03424806451613
41.726811,-81.242156,41.75623,-81.29945,28.4,7.030231935483871
41.726892,-122.633579,41.70092,-122.67911,43.16129032258065,2.441369387096774
41.7514,-87.713488,41.76453,-87.75472,32.666666666666664,12.43885129032258
41.771071,-88.152534,41.79679,-88.18871,44.22222222222222,9.869819032258064
41.771444,-72.679923,41.75741,-72.65807,29.4,8.233201935483871
41.782766,-87.805377,41.76453,-87.75472,45.1,12.43885129032258
41.784717,-88.329374,41.8072,-88.33346,35.30769230769231,9.488380645161287
41.784722,-72.631667,41.75741,-72.65807,28.416666666666668,8.233201935483871
41.80118,-87.832349,41.77546,-87.89934,40.93333333333333,10.454480645161292
41.807469,-71.412968,41.83522,-71.42005,27.870967741935484,7.804904838709677
41.821342,-73.297257,41.76616,-73.2572,13.333333333333334,5.187992580645161
41.823283,-90.211982,41.81874,-90.22984,42.8,9.036697096774194
41.829495,-71.417457,41.83522,-71.42005,34.54838709677419,7.804904838709677
41.841039,-71.36097,41.83522,-71.42005,25.2,7.804904838709677
41.842649,-111.852199,41.86502,-111.84019,56.7890625,3.1275848387096774
41.864426,-87.748902,41.87238,-87.73994,38.4,11.507269354838709
41.867331,-75.686219,41.87712,-75.62061,28.032258064516128,5.432038064516129
41.874668,-71.379971,41.83522,-71.42005,25.142857142857142,7.804904838709677
41.874999,-90.177574,41.92683,-90.21899,38.9,7.956767096774194
41.876853,-103.656561,41.82672,-103.62509,19.22222222222222,4.885287741935484
41.912739,-87.722673,41.87238,-87.73994,36.0,11.507269354838709
41.965193,-87.876265,41.99117,-87.87018,45.22222222222222,10.848182903225808
41.965485,-87.749928,41.98021,-87.72511,37.75,10.874628064516129
41.97677,-91.68766,41.99899,-91.67348,36.49484536082474,10.350328064516129
41.995568,-83.946559,41.95701,-83.90945,35.87096774193548,7.49254129032258
42.050403,-88.280015,42.02301,-88.30567,36.7,9.150203225806452
42.060285,-87.863225,42.09901,-87.85552,41.25806451612903,9.83753
42.065106,-71.012129,42.08672,-71.01777,29.025,7.257348064516129
42.082222,-111.864167,42.07891,-111.88766,48.67741935483871,3.5635461290322583
42.09142,-77.20978,42.03923,-77.21577,23.875,5.343393225806451
42.120229,-72.584503,42.07095,-72.54214,32.025,8.794130322580646
42.139996,-87.799227,42.09901,-87.85552,37.29268292682927,9.83753
42.14175,-80.038611,42.1344,-80.02206,30.06451612903226,7.436731612903226
42.189215,-120.353969,42.19145,-120.29093,47.833333333333336,1.121595258064516
42.190296,-121.731369,42.25088,-121.67683,50.44444444444444,1.8438495806451611
